,Price,Title,News,品牌,商品名称,商品编号,商品毛重,商品产地,NVMe协议,NVMe读速,容量,接口,包装清单,系列,型号,顺序写入,缓存,顺序读速,工作温度,TBW,产品尺寸,保存温度,好评度,评价特性,闪存类型,货号,店铺,特征特质,传输速度,外壳材质,颜色,连续写速,连续读速,指示灯,系统,优选服务,转速,硬盘尺寸,硬盘类型,特性,最大写入速度,钥匙孔,最大读取速度,产品净重（g）
661,379.00,赛帝曼克（STmagic） M2固态硬盘1TB nvme协议2242\/2280笔记本台式机m.2 M.2 2242 容量1TB,固态移动硬盘1T，今日仅售488元，读速高达520MB/S，USB3.1接口，查看查看>, 赛帝曼克（STmagic）,赛帝曼克（STmagic） M2固态硬盘1TB nvme协议2242\/2280笔记本台式机m.2 M.2 2242 容量1TB,33682714785,120.00g,,,,960GB-1TB,M.2接口（SATA总线）,暂无,,,,无缓存,,0-70°C,,长80mm；宽2.5mm；高22mm,-40°-85°C,98%,精致美观 小巧实用 散热超快,,m.2, stmagic赛帝曼克数码专营店,,,,,,,,,,,,,,,,,
662,639.00,三星（SAMSUNG） 870 QVO SSD固态硬盘 (SATA3.0接口/台式机，笔记本） 870 QVO 1TB,【分享有礼丨晒单抽100元E卡】强悍速度，高效散热，全功率模式，开启稳定存储新时代！【三星T7】移动固态硬盘，下单送包，晒单再返20元E卡~查看>, 三星（SAMSUNG）,三星（SAMSUNG） 870 QVO SSD固态硬盘 (SATA3.0接口/台式机，笔记本） 870 QVO 1TB,10020136441260,90.00g,,,,960GB-1TB,SATA接口,硬盘 × 1 说明书 × 1，彩色包装盒*1,,,,,,0°C to 70°C,,,-45°C to 85°C,98%,传输快捷 十分大气 运行稳定 运行超快 质量上乘 尺寸合适 运行速快 做工一流 流畅度佳 操作方便,QLC,, 三星超畅行专卖店,,,,,,,,,,,,,,,,,
663,279.00,技嘉（GIGABYTE） SSD固态硬盘台式机笔记本 SATA3.0接口 M.2接口高速NVMe协议 512GB猛盘【M.2/读取1700/写1550】,"此商品将于2022-09-25,00点结束闪购特卖，电脑配件好物盛典查看>", 技嘉（GIGABYTE）,技嘉（GIGABYTE） SSD固态硬盘台式机笔记本 SATA3.0接口 M.2接口高速NVMe协议 512GB猛盘【M.2/读取1700/写1550】,64725762217,1.0kg,,,,480-512GB,M.2接口(NVMe协议),暂无,,,,,,0°C 至 70°C,,,-40°C 至85°C,98%,读写迅速 质量上乘 稳定性佳 流畅度佳 简单方便,TLC,, 技嘉旗舰店,,,,,,,,,,,,,,,,,
664,399.00,联想（Lenovo ）移动固态硬盘PS6（512GB）type c 3.0接口（PSSD）笔记本平板电脑台式机通用 兼容MAC 轻薄,巧便携，坚固防震，时尚轻薄兼容各种系统支持mac，自带转换头轻松使用更多优享好物-立即前往查看>, 联想（Lenovo）,联想PS6,100019825927,150.00g,中国大陆,,,480-512GB,Type-C,移动固态硬盘*1,PS6,PS6,,,,,,长41mm；宽75mm；高11mm,,95%,小巧可爱 方便快捷 读取快捷 反应灵敏 质感一流 尺寸合适 质量上乘 稳定可靠 散热超快 稳定性佳,,,,,500-1000MB/s,金属,灰色,450MB/sMB/s,550MB/sMB/s,无指示灯,Windows 10；MacOS；Windows 8；Windows 7,,,,,,,,,
665,349.00,影驰（Galaxy）512GB SSD固态硬盘 (NVMe协议 PCIe 4.0) M.2接口 星曜X4系列,, 影驰,影驰影驰（Galaxy）512GB SSD固态硬盘 (NVMe协议 PCIe 4.0) M.2接口 星曜X4系列,100034871982,141.00g,中国大陆,PCIe 4.0,3000-4500MB/s,480-512GB,M.2接口(NVMe协议),产品*1，说明书*1，合格证*1,星曜系列,星曜X4 512GB,3000MB/s,无缓存,3600MB/s,0~70°C,300TBW,长80mm；宽22mm；高2.15mm,-40~85°C,98%,读写迅速 分量感足 流畅度佳,TLC,,,,,,,,,,,,,,,,,,,
666,279.00,英睿达（crucial） 美光原厂 SSD固态硬盘 M.2接口(NVMe协议) P2系列 480G-500G/2300MB/s P2系列/NVMe,"P2-1T下单仅489元,查看>", 英睿达（crucial）,英睿达（crucial）P2系列/NVMe/2300MB/s,10034784870390,40.00g,,,,480-512GB,M.2接口(NVMe协议),暂无,P２系列,CT500P2SSD8,,,,0 °C 至 70 °C,,,-40 °C 至 85 °C,98%,此商品暂时还没有买家印象哦~,其他,P2系列/NVMe/2300MB/s, 英睿达Crucial旗舰店,,,,,,,,,,,,,,,,,
667,299.00,金士顿（Kingston） 500G SSD固态硬盘 M.2接口 NVMe协议 PCIe 4.0×4 【NV1】M.2 NVME 500G,, 金士顿（Kingston）,金士顿（Kingston）金士顿NV1 500G M.2 SSD,10047952167846,250.00g,,,,,,暂无,,,,无缓存,,0-70℃,,长80mm；宽22mm；高2.1mm,-40°C〜85°C,95%,效果惊艳,,, 鑫时速电脑配件专营店,,,,,,,,,,,,,,,,,
668,64.90,梵想（FANXIANG） SSD固态硬盘 笔记本台式机硬盘 SATA3.0接口 高兼容FP325系列 128GB【高性价比】,读速高达550MB/S，秒速开机，电脑重焕新生，核心升级装备, 梵想（FANXIANG）,梵想（FANXIANG）FP325T/FP325Q,10057770112778,50.00g,中国大陆,,2000MB/s以下,120-128GB,SATA接口,SSD固态硬盘*1,FP325,FP325T,450MB/s,无缓存,530MB/s,0°-70°,64TBW,长100mm；宽69.8mm；高7mm,-25°-85°,99%,传输快捷 运行超快 质量上乘 精致美观 做工一流 运行稳定 反应灵敏 简单方便,其他,, 梵想旗舰店,,,,,,,,,,,,,,,,,
669,699.00,三星（SAMSUNG） 980/pro SSD固态硬盘 M.2接口(Nvme协议） 980 1T PCIe3.0*4,【畅快攒机-晒单再领10元E卡】全新未拆封980pro，1TB读速高达：7000MB/s!铁杆玩家，技术发烧友的挚爱！, 三星（SAMSUNG）,三星（SAMSUNG） 980/pro SSD固态硬盘 M.2接口(Nvme协议） 980 1T PCIe3.0*4,10056707296230,75.00g,,PCIe 4.0,3000-4500MB/s,960GB-1TB,M.2接口(NVMe协议),固态*1螺丝刀*1螺丝*2,9890,980,3000MB/s,无缓存,3500MB/s,0 - 70 ℃,600TBW,长80.13mm；宽22.15mm；高2.38mm,-40~85°C,92%,此商品暂时还没有买家印象哦~,,, 诚鑫数码专营店,,,,,,,,,,,,,,,,,
670,289.00,金士顿（Kingston） A400 SSD固态硬盘台式机笔记本 SATA3.0接口 KC600单只固态256G,"【金士顿旗舰店】金士顿KC3000固态硬盘,PCIe4.0高速性能,读速高达7000MB/S,出色响应速度！立即购买查看>", 金士顿（Kingston）,金士顿（Kingston）SA400,62093630640,60.00g,中国大陆,,,240-256GB,SATA接口,SA400S37/120GBKCN ，SA400S37/120GCN为同一产品（240G和480G类似）,SKC600,SKC600/256GBKCN,,,,0~70°C,,,-40~85°C,98%,质量上乘 十分流畅 运行快速 效果惊艳 尺寸合适 简单方便,,SA400,,,,,,,,,,,,,,,,,,
671,379.00,三星（SAMSUNG）SSD固态硬盘 台式机笔记本固态硬盘2.5英寸 SATA3.0接口 870EVO 500G,【下单即送：台式机电脑安装四件套】三星T7高速移动固态硬盘，评价晒单有礼！查看>, 三星（SAMSUNG）,三星（SAMSUNG）SSD固态硬盘 台式机笔记本固态硬盘2.5英寸 SATA3.0接口 870EVO 500G,10026381115923,100.00g,,,,480-512GB,SATA接口,ssd*1 说明书,870EVO,MZ-77E500B,530MB/s,,560MB/s,0°C to 70°C,,,-45°C to 85°C,97%,运行超快 传输快捷 简单方便,,, 存储先锋旗舰店,,,,,,,,,,,,,,,,,
672,1499.00,朗科（Netac）2TB SSD固态硬盘 M.2接口(NVMe协议PCIe 4.0 x4) NV7000绝影系列 7000MB/s读速 高性能版,"【晒单返50E卡】全新PCIe4.0,7200MB/s读速,PS5存储，野兽性能体验查看>", 朗科（Netac）,朗科NV7000,100036032540,100.00g,中国大陆,PCIe 4.0,4500MB/s及以上,2TB及以上,M.2接口(NVMe协议),1SSD× 1说明书 × 1保修卡 ×2螺丝,绝影系列,NV7000,6700MB/s,2GB,7000MB/s,0℃-70℃,1400TBW,长80mm；宽23.5mm；高11.25mm,-40℃-85℃,98%,尺寸合适 传输快捷 精致美观 做工一流,TLC,,,,,,,,,,,,,,,,,,,
673,299.00,七彩虹（Colorful）512GB SSD固态硬盘 SATA3.0接口 SL500系列 高阶版,【出色性能，512MB缓存，高性能】轻便小巧，三年质保，只换不修，高速稳定更多系列请点击查看>, 七彩虹（Colorful）,七彩虹SL500 512GB DDR,100004144767,80.00g,中国大陆,,,480-512GB,SATA接口,硬盘*1pcs，图文说明书*1pcs,SATA,SL500 512GB DDR,450MB/s,512M,500MB/s,0~70°C,160TBW,长100mm；宽70mm；高7mm,-10~70°C,98%,简单方便 运行超快 传输快捷 反应灵敏 十分流畅 精致美观 结实耐用 尺寸合适,其他,,,,,,,,,,,,,,,,,,,
674,349.00,金储星 Msata接口SSD固态硬盘笔记本台式机一体电脑高速读写固态硬盘电脑升级核心组件 msata空盘 1T,超值性价比！性能稳定！固态硬盘如需预装系统，请联系在线客服！质保三年、只换不修！经得起考验的才是好产品【关注店铺领无门槛券】查看>, 金储星（Kingchuxing）,金储星（Kingchuxing）MSATA,47804670475,100.00g,中国大陆,,,960GB-1TB,MSATA接口,SSD硬盘 × 1，包装盒 × 1,MSATA,MSATA-1T,450MB/s,无缓存,540MB/s,0-70°C,300TBW,长50mm；宽30mm；高3mm,-20 - 75°C,98%,运行稳定 运行速快 读写迅速,TLC,mSATA, 金储星硬盘旗舰店,,,,,,,,,,,,,,,,,
675,269.00,西部数据（WD） 绿盘 Green 日常家用普及版 SATA3台式笔记本SSD固态硬盘 480G 台式机配件,, 西部数据（WD）,西部数据（WD） 绿盘 Green 日常家用普及版 SATA3台式笔记本SSD固态硬盘 480G 台式机配件,35568838088,500.00g,,,,480-512GB,SATA接口,固态硬盘x1,Green SSD固态硬盘,WDS480G3G0A,,无缓存,545MB/s,0°C 至 70°C,,长7mm；宽69.85mm；高100.5mm,-55°C 至 85°C,98%,质量上乘 运行快速,其他,, 西部数码IT专营店,,,,,,,,,,,,,,,,,
676,269.00,联想（Lenovo) 256GB 移动硬盘固态（PSSD） Type-c USB3.1双接口 ZX1Pro系列 银色,"新品热销ZX1Pro,超极速传输,小巧便携,广泛兼容,手机电脑两用点击购买查看>", 联想（Lenovo）,联想ZX1 Pro256GB,100023128621,60.00g,中国大陆,,,,USB3.2，USB3.1，USB3.0,移动固态硬盘*1 彩盒*1 保修卡*1,ZX1 Pro,ZX1 Pro256GB,,,,,,长77mm；宽26mm；高9mm,,94%,质量上乘 方便快捷 结实耐用,,,,,,金属,银色,,,无指示灯,Windows XP；Windows 7；Windows 10；Windows 8；MacOS,,,,,,,,,
677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,1299.00,影驰（Galaxy）2TB SSD固态硬盘 (NVMe协议) PCIe M.2接口 星曜X4系列,, 影驰,影驰影驰（Galaxy）2TB SSD固态硬盘 (NVMe协议) PCIe M.2接口 星曜X4系列,100034130648,133.00g,中国大陆,PCIe 4.0,3000-4500MB/s,2TB及以上,M.2接口(NVMe协议),产品*1，说明书*1，合格证*1,星曜系列,星曜X4 2TB,3000MB/s,无缓存,3300MB/s,0~70°C,1200TBW,长80mm；宽22mm；高2.15mm,-40~85°C,98%,倍感舒适,TLC,,,,,,,,,,,,,,,,,,,
679,189.00,西部数据（WD） 绿盘Green m.2固态硬盘SSD sata协议 装机升级 标配 240GB,, 西部数据（WD）,西部数据（WD）绿盘,10054749203079,40.00g,其他,,,240-256GB,M.2接口（SATA总线）,硬盘*1,绿盘Green系列,WDS240G3G0B,465MB/s,无缓存,545MB/s,0ºC to 70ºC,,长80mm；宽22mm；高1.5mm,-40ºC to 85ºC,100%,此商品暂时还没有买家印象哦~,,绿盘, 西部数据茗玥专卖店,,,,,,,,,,,,,,,,,
680,2499.90,英睿达（Crucial）美光 4TB SSD固态硬盘 M.2接口(NVMe协议) P3系列 美光原厂出品,【旗舰新品上市】限量抢购中，晒单再送100元E卡！读速高达3500MB/s，美光176层颗粒，原厂出品——【新品专区查看>, Crucial,CrucialCT4000P3SSD8,100038325625,40.00g,中国大陆,PCIe 3.0,3000-4500MB/s,2TB及以上,M.2接口(NVMe协议),SSD*1,P3,CT4000P3SSD8,3000MB/s,无缓存,3500MB/s,0 °C 至 70 °C,800TBW,长22mm；宽80mm；高2.4mm,0 °C 至 70 °C,98%,此商品暂时还没有买家印象哦~,,,,,,,,,,,,,,,,,,,,
681,1079.00,闪迪（SanDisk） SSD固态硬盘套装 SATA3.0接口 加强版 台式机DIY 稳定兼容耐用 2T 读速高达545MB/s 套装,闪迪便携2T移动硬盘E61，千兆每秒高速传输，到手秒杀价只需要1459详情查看>, 闪迪（SanDisk）,闪迪（SanDisk）SDSSDA,10052313907141,95.00g,,,2000MB/s以下,2TB及以上,SATA接口,暂无,加强版系列,SDSSDA-2T00-Z26,450MB/s,无缓存,545MB/s,0℃ 至 70 ℃,500TBW,长100mm；宽69.85mm；高7mm,-55℃ 至 85℃,100%,此商品暂时还没有买家印象哦~,,,,,,,,,,,,,,,,,,,,
682,75.00,金胜维（KingSpec） 2.5''SATA3 SSD固态硬盘 炫速系列 128G 2.5英寸SATA3,15年固态品牌、8年官方旗舰店、可7天试用、售后服务三年包换。台式机需要SATA线，请选购套餐。图文评价可联系客服延保90天~128G、256G等容量链接请点击查看>, 金胜维（KingSpec）,金胜维（KingSpec） 台式机笔记本常规固态,31183283228,100.00g,中国大陆,,,120-128GB,SATA接口,2.5英寸SATA3固态硬盘，仅硬盘无配件,,,,无缓存,,0-70,,长100mm；宽70mm；高7mm,-20-75,98%,传输快捷 简单方便,,KSSXXX, 金胜维官方旗舰店,,,,,,,,,,,,,,,,,
683,389.00,金储星 M.2接口(NVMe协议)ssd固态硬盘pcie3.0×4通道笔记本台式机电脑电竞游戏硬盘 M.2接口pcie3.0空盘 1TB,高性价比固态硬盘，多种容量可选！立即联系客服咨询购买！全新正品.厂家直销.三年质保查看>, 金储星（Kingchuxing）,金储星（Kingchuxing）M.2 PCIE 3.0 X4 NVME SSD,10025497555388,100.00g,中国大陆,,2000-3000MB/s,960GB-1TB,M.2接口(NVMe协议),SSD硬盘 × 1，包装盒 × 1,,,,,,80℃,,,-20℃~80℃,94%,质量上乘,TLC,, 金储星硬盘旗舰店,,,,,,,,,,,,,,,,,
684,439.00,惠普（HP） 960GB SSD固态硬盘 SATA3.0接口 S650系列,【9月23日秒杀439元】3D-NAND，读取高达560MB/s，三年质保！只换不修！点我查看查看>, HP,HP345N0AA#UUF,100035150023,80.00g,中国大陆,,,960GB-1TB,SATA接口,固态硬盘*1 说明书*1,S650,345N0AA#UUF,500MB/s,无缓存,560MB/s,0℃-70℃,300TBW,长100mm；宽70mm；高6.7mm,-40℃-85℃,98%,此商品暂时还没有买家印象哦~,TLC,,,,,,,,,,,,,,,,,,,
685,369.00,致钛（ZhiTai）长江存储 致态台式机电脑笔记本固态硬盘 NVMe M.2接口 PCIE3.0 TiPlus 5000 NVME M.2 512G,国货当自强，PCIE3.0，读速3500+，长江存储第三代三维闪存芯片，晶栈2.0技术~TIPLUS5000晒单送10元红包查看>, 致钛（ZhiTai）,致钛（ZhiTai）长江存储 致态台式机电脑笔记本固态硬盘 NVMe M.2接口 PCIE3.0 TiPlus 5000 NVME M.2 512G,10048714446591,100.00g,中国大陆,PCIe 3.0,3000-4500MB/s,480-512GB,M.2接口(NVMe协议),暂无,TIPlus 5000,TiPlus5000 512GB,2700MB/s,无缓存,3500MB/s,0°C 至 70°C,300TBW,长80mm；宽22mm；高2.2mm,-40°C-85°C,99%,质量上乘 读写迅速 运行超快 稳定性佳,,, 胖虫官方旗舰店,,,,,,,,,,,,,,,,,
686,379.00,海康威视（HIKVISION）512GB SSD固态硬盘 M.2接口(NVMe协议) C2000Pro系列 10年质保 读速高达3000MB/s,, HIKVISION,HIKVISIONPCIE固态硬盘 C2000Pro,100005228200,40.00g,中国大陆,PCIe 3.0,3000-4500MB/s,480-512GB,M.2接口(NVMe协议),SSD固态硬盘*1 散热片*1 硬盘装甲*1 螺丝刀*1,C2000Pro系列,C2000Pro系列-512GB,2100MB/s,512M,3000MB/s,0 °C - 70 °C,320TBW,长80.15mm；宽22.15mm；高2.38mm,-40 °C - 85 °C,97%,十分流畅 方便快捷 稳定可靠 尺寸合适 传输快捷 简单方便 读取快捷,TLC,,,,,,,,,,,,,,,,,,,
687,299.00,联想 thinkplus移动固态硬盘 USB3.1高速PSSD移动硬盘小巧便携 US100红色 512G,小黑商务PSSD，高速移动硬盘；如需购买大容量固态U盘请点击查看>, 联想,联想US100,59571515687,120.00g,,,,480-512GB,Type-C,移动硬盘*1，USB-A转USB-C数据线*1，说明书,US,US100,,,,,,,,98%,小巧可爱 传输快捷 质量上乘 做工一流,,,,,500MB/s以下,金属,,,,无指示灯,Windows XP；Windows 7；Windows 8；Windows 10；MacOS,,,,,,,,,
688,599.00,联想（Lenovo)1TB 移动硬盘固态（PSSD）Type-c USB3.1接口 逐星系列 ZX1 银色,"【品牌闪购日,限时闪购价599】超极速传输,时尚又轻薄,办公必备,商务优选点击购买查看>", 联想（Lenovo）,联想ZX1,100017162846,100.00g,中国大陆,,,960GB-1TB,Type-C，USB3.1,移动硬盘*1 连接数据线*1,ZX,ZX1,,,,,,长100mm；宽29mm；高9mm,,96%,小巧玲珑 方便快捷 读取快捷 稳定性佳 做工一流 质量上乘 功能强大 颜值颇高 运行快速 传输稳定 结实耐用,,,,,500MB/s以下,金属,银色,400MB/s,480MB/SMB/s,无指示灯,Windows 7；Windows 8；Windows 10,,,,,,,,,
689,369.00,三星（SAMSUNG）250GB SSD固态硬盘 M.2接口(NVMe协议) 970 EVO Plus（MZ-V7S250B）,【0元抽京东plus会员，部分型号白条三期免息】970PLUS旗舰款核心部件升级更新啦！升级不加价！性能大提升!新老包装随机发货。点击, 三星（SAMSUNG）,三星MZ-V7S250B,100002183459,80.00g,中国大陆/韩国/泰国,PCIe 3.0,3000-4500MB/s,240-256GB,M.2接口(NVMe协议),硬盘 × 1 ，说明书 × 1，包装彩盒×1,970 EVO Plus,MZ-V7S250B,2300MB/s,512M,3500MB/s,0 - 70 ℃ 运行温度,150TBW,长80.15mm；宽22.15mm；高2.38mm,-40~85°C,98%,质量上乘 读取快捷 运行速快 运行超快 做工一流 简单方便 反应灵敏 尺寸合适 精致美观 方便快捷 效果惊艳,TLC,,,,,,,,,,,,,,,,,,,
690,279.00,技嘉（GIGABYTE) 256GB SSD固态硬盘猛盘 M.2接口 NVME系列,【高速猛盘】M.2接口2280规格256G，读取速度高达1700MB/s热门主板推荐查看>, 技嘉（GIGABYTE）,技嘉GP-GSM2NE3256GNTD,100015493272,35.00g,中国,,,240-256GB,M.2接口(NVMe协议),硬盘*1，说明书*1，包装彩盒*1,猛盘,GSM2NE3256GNTD,,无缓存,,0°C 至 70°C,300TBW,长22mm；宽2.3mm；高80mm,-40°C 至 85°C,97%,小巧玲珑 长短适宜 使用顺手 反应灵敏 结实耐用 传输快捷 简单方便,TLC,,,,,,,,,,,,,,,,,,,
691,229.00,铠侠（Kioxia） 铠侠(Kioxia)TC10 SSD固态硬盘 SATA3接口 电脑固态硬盘 240G 标配,"此商品将于2022-09-24,00点结束闪购特卖，存储装备特惠抢购查看>", 铠侠（Kioxia）,铠侠（Kioxia）TC10,10026493840645,50.00g,,,2000MB/s以下,240-256GB,SATA接口,硬盘*1 说明书*1,TC10,TC10 240G,540MB/s,,555MB/s,0 °C 至 65 °C,,,-40 °C 至 85 °C,98%,质量上乘 启动快速 传输快捷 运行超快 方便快捷,TLC,, 铠侠旗舰店,,,,,,,,,,,,,,,,,
692,379.00,朗科（Netac）500GB SSD固态硬盘 M.2接口(NVMe协议PCIe 4.0 x4) NV5000绝影系列 4800MB/s读速 智能控温,"【晒单返20E卡】全新PCIe4.0,4800MB/s读取,工作娱乐畅爽操作查看>", 朗科（Netac）,朗科NV5000,100020601209,100.00g,中国大陆,PCIe 4.0,4500MB/s及以上,480-512GB,M.2接口(NVMe协议),1SSD× 1说明书 × 1保修卡 ×2螺丝,绝影系列,NV5000,2700MB/s,无缓存,4800MB/s,0℃-70℃,350TBW,长80mm；宽23.5mm；高11.25mm,-40℃-85℃,98%,做工一流 尺寸合适,TLC,,,,,,,,,,,,,,,,,,,
693,379.00,三星（SAMSUNG）870EVO/QVO 固态硬盘SSD 台式机笔记本SATA 2.5英寸 870EVO 500G,, 三星（SAMSUNG）,三星（SAMSUNG）870EVO/QVO 固态硬盘SSD 台式机笔记本SATA 2.5英寸 870EVO 500G,67381430136,300.00g,,,,480-512GB,SATA接口,硬盘 × 1,870EVO,MZ-77E500B,530MB/s,,560MB/s,0 - 70 ℃,,长100mm；宽69.85mm；高6.8mm,-45°C to 85°C,98%,此商品暂时还没有买家印象哦~,,, 存储先锋旗舰店,,,,,,,,,,,,,,,,,
694,219.00,海康威视（HIKVISION）320GB Type-c USB3.1移动固态硬盘（PSSD）T300S系列 读速高达560MB/s 小巧便携,, HIKVISION,HIKVISION移动固态硬盘,100036454752,100.00g,中国大陆,,,240-256GB,Type-C，USB3.1,移动固态硬盘*1 数据线*1 转接头*1 说明书*1,T300S,T300S-320GB,,,,,,长78.3mm；宽61.4mm；高12.45mm,,95%,传输快捷 小巧可爱 做工一流 质量上乘 尺寸合适 稳定性佳,,,,,500-1000MB/s,金属,灰色,,高达560MB/sMB/s,有指示灯,Windows 7；Windows 8；Windows 10；MacOS,,,,,,,,,
695,129.00,七彩虹（Colorful） SL500 SSD固态硬盘 SATA3.0接口台式机电脑笔记本固态硬盘 SL500 250G【主流推荐】 三年质保,【开学季】全店3期免息，叠加板U套包尊享更多优惠，限时晒单赠500京豆，详询客服~查看>, 七彩虹（Colorful）,七彩虹（Colorful）SATA3,10038955158085,500.00g,,,,240-256GB,SATA接口,暂无,,,450MB/s,,500MB/s,0~70°C,,,-10~70°C,96%,做工一流,QLC,, 七彩虹旗舰店,,,,,,,,,,,,,,,,,
696,579.00,COOL-FISH NVMe移动固态硬盘雷电3接口mac笔记本Type-C手机移动硬盘游戏办公ssd 【NVMe高速 / 峰值1050MB/s】黑色 1TB,"此商品将于2022-09-24,00点结束闪购特卖，存储装备特惠抢购查看>", COOL-FISH,COOL-FISH NVMe移动固态硬盘雷电3接口mac笔记本Type-C手机移动硬盘游戏办公ssd 【NVMe高速 / 峰值1050MB/s】黑色 1TB,10027263348648,200.00g,中国大陆,,,960GB-1TB,Type-C,暂无,NVMe高速固态移动硬盘,T1000PRO,,,,,,,,98%,小巧玲珑 方便快捷 传输快捷 读取快捷 轻便好用 小巧易携 流畅度佳 颜色别致,,, COOL-FISH旗舰店,,,金属,,930MB/SMB/s,930MB/SMB/s,有指示灯,Windows 7；Windows 8；Windows 10；MacOS,三年质保,,,,,,,,
697,1279.90,西部数据（WD） 移动固态硬盘（PSSD）Elements SE新元素套装版 便携式存储 兼容Mac 【超薄灵巧】新元素SE USB3.2接口 套装版 2TB,储存尽在掌握，指掌之间轻盈小巧，高达2米防跌落性能有效保存数据安全！【256位AES硬件加密，办公必备】查看>, 西部数据（WD）,西部数据（WD）Elements SE 新元素系列,10046891683701,150.00g,,,,2TB及以上,USB3.2,便携式固态硬盘，USB 3.0 数据线，安全和质保指南，USB-A 转 USB-C 适配器。,WD Elements SE 新元素SSD,WDBAYN0020BBK,,,,,,长64.51mm；宽64.51mm；高8.63mm,,99%,小巧可爱 传输快捷 方便快捷 质量上乘 轻薄精巧,,,,,500MB/s以下,非金属,黑色,,400MB/s,无指示灯,Windows 7；Windows 8；Windows 10；MacOS,三年质保,,,,,,,,
